ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
WESTON_VEGFA_TARGETS_3HR	WESTON_VEGFA_TARGETS_3HR	17	-0.713017666177235	-1.6629089758959	0.0136511842862634	0.0555185273250861	0.0371098775084691	1179	tags=71%, list=17%, signal=59%	CD34/ELN/LMO2/CEACAM1/EFEMP1/BMP4/DLEU2/BMP6/CCL2/BGN/CXCL1/ESR1
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP	ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP	25	-0.64518554920801	-1.61375355904765	0.0136692200326749	0.0555185273250861	0.0371098775084691	536	tags=48%, list=8%, signal=44%	COL4A1/FGL2/CD53/C1QB/CXCL9/CD74/C1QC/BCL2A1/CYBA/CD14/LY86/CTSS
CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN	CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN	35	-0.589661171691688	-1.56557762766245	0.0136836421648479	0.0555185273250861	0.0371098775084691	1492	tags=34%, list=21%, signal=27%	ARPC5/B2M/CYFIP2/AP1S2/BTG2/BTG1/ADM/CCL3/ARHGDIB/ENO2/CD48/CD74
CHUNG_BLISTER_CYTOTOXICITY_UP	CHUNG_BLISTER_CYTOTOXICITY_UP	49	-0.543501629393725	-1.52070220761087	0.0136459827197441	0.0555185273250861	0.0371098775084691	472	tags=24%, list=7%, signal=23%	ADAP2/CD96/CD3D/CTSB/GNLY/C1QB/CCR5/CTSC/CD86/C1QC/CD8B/CRIP1
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN	FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_DN	18	-0.677769212463339	-1.59367089074226	0.0137944500883682	0.0558711089367702	0.0373455512745386	702	tags=39%, list=10%, signal=35%	CDC42EP3/FLI1/IL1B/ANP32E/AHR/TRAF3IP3/CD53
KEGG_TGF_BETA_SIGNALING_PATHWAY	KEGG_TGF_BETA_SIGNALING_PATHWAY	23	-0.675053069132569	-1.65284179168073	0.013848553823191	0.0559932011847707	0.0374271605784293	1695	tags=61%, list=24%, signal=46%	BMPR2/CUL1/ACVR2A/DCN/ACVR1/ACVRL1/BMP8A/AMH/CDKN2B/BMP4/CHRD/BMP6/COMP/BMP7
WP_ADIPOGENESIS	WP_ADIPOGENESIS	28	-0.632995176690222	-1.61421262519173	0.0139928591467313	0.0564789496129723	0.037751846148076	1593	tags=57%, list=23%, signal=44%	E2F1/FAS/AGPAT2/CNTFR/CEBPD/PPARGC1A/BMP4/EBF1/CFD/CEBPB/GATA3/BMP1/EGR2/SOCS3/AHR/AGT
BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP	BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP	221	-0.412738469302661	-1.34357767682575	0.0141635073354598	0.0570691666258097	0.0381463609543056	1282	tags=24%, list=18%, signal=21%	FGFR1/ATP6V1B2/ATF3/ACVR2A/ADAM17/BTN2A1/CDR2L/DNAJB4/BTN3A1/CHORDC1/CDR2/ETS2/BAG3/CEBPD/DYRK3/ACVR1/CLIP2/DUSP1/BTN3A3/CSGALNACT2/FGF2/AKR1C1/DSE/UAP1L1/ASS1/ELF1/DST/DNAJB1/FGD6/FAM169A/BTG1/DOK4/AREG/ABCC5/CEBPB/BTN2A2/EIF5A2/ADAMTS5/ARHGEF2/NR1D1/CDK19/BHLHE40/ADCY7/ARHGAP45/AHR/ATP2B4/ABTB2/DUSP5/CCN3/ABCA1/CLU/AHNAK2/HRH1/CXCL2
GROSS_HYPOXIA_VIA_ELK3_UP	GROSS_HYPOXIA_VIA_ELK3_UP	72	-0.511088796803564	-1.49964487532796	0.0142165362393458	0.0571842430143739	0.0382232806942462	1864	tags=54%, list=27%, signal=40%	CREBL2/EHD4/SMO/ABCG1/DPP7/CD276/AMOTL2/AK1/AOX1/CDCA5/CD81/ARHGAP11A/FAS/BCL7A/DUSP7/CTPS1/CDKN2C/BCL6B/CASP3/CRYAB/AMOT/AMD1/CBX6/ENG/CAV2/CORO1C/DOK4/BMP4/EFNA5/DDIT4L/CXCL12/BIRC5/CSF1/AJUBA/COL4A2/F2R/CRIP2/AXL/ARL4C
KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY	24	-0.635113278166682	-1.56866584781168	0.0143685012190452	0.057696198194001	0.0385654834672871	1437	tags=46%, list=21%, signal=37%	CCND3/CISH/CNTFR/CCND2/CTF1/SOCS3/CSF2RA/CSF3R/PIK3CG/IL2RB/CSF2RB
MARCHINI_TRABECTEDIN_RESISTANCE_DN	MARCHINI_TRABECTEDIN_RESISTANCE_DN	17	-0.712064850783849	-1.66068680757499	0.0145390472275798	0.0581810845391337	0.03888959280052	920	tags=41%, list=13%, signal=36%	DLC1/ADM/ACTA2/BHLHE40/COL4A2/CDH13/COL3A1
ZHENG_IL22_SIGNALING_UP	ZHENG_IL22_SIGNALING_UP	15	-0.707236579283067	-1.61171637224889	0.0145175078983538	0.0581810845391337	0.03888959280052	745	tags=60%, list=11%, signal=54%	CFD/DMKN/CSTA/CFB/CCL5/SLFN13/CD14/CLDN1/C3
DANG_REGULATED_BY_MYC_DN	DANG_REGULATED_BY_MYC_DN	74	-0.506765651800319	-1.48671583150973	0.0146355180692058	0.0584670183380068	0.0390807176152972	1262	tags=46%, list=18%, signal=38%	AKAP12/CDKN1B/CYFIP2/CCNH/DUSP1/CASP3/CALD1/CRYAB/CSTB/AQP1/FBLN5/CAV1/A2M/CDKN2B/DLEU2/FCGRT/ANXA6/CCN2/ADM/CAVIN3/CSPG4/CASP1/F2R/CDH2/COL5A1/COL1A2/CFB/COL3A1/CD3E/ARHGAP25/CTSB/COL6A3/CD48/COL1A1
CERVERA_SDHB_TARGETS_1_UP	CERVERA_SDHB_TARGETS_1_UP	23	-0.673788681788642	-1.64974598730849	0.0147208861773437	0.0586076848321161	0.0391747423781548	1286	tags=70%, list=18%, signal=57%	FAM149A/APLP1/CLIC6/BMERB1/AQP1/ATP6V1C2/CACNB3/DUSP4/FEZ1/RFTN1/FHL2/ARHGAP23/UBASH3B/ABLIM2/ACKR3/COL1A1
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN	57	-0.554060279329104	-1.5820756431257	0.0147041746855503	0.0586076848321161	0.0391747423781548	1262	tags=44%, list=18%, signal=36%	ABHD8/CARD19/AKAP12/DUSP1/CD34/AQP1/ELN/CLIC4/CSRP1/DDR2/AVPI1/COL5A2/FBN1/CCN2/FHL1/ARHGEF2/COL4A1/ADM/DBNDD2/BHLHE40/COL4A2/FHL2/EMP3/C16orf89/CAPG
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN	IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN	92	-0.483209173932409	-1.45438492115571	0.0148500578213332	0.0590214032796867	0.0394512814301084	1482	tags=40%, list=21%, signal=32%	CAVIN2/IQGAP3/CCND3/CYTH3/CLEC14A/CDON/ERF/FAM229B/AKAP12/ALDH1A1/FBXL7/CALCRL/ATP10D/CLDN5/ENG/CAV2/EBF1/CD93/ACTC1/ABCB1/ADGRE5/FHL1/ARHGEF2/COL4A1/CNN1/ANGPTL2/ELF4/HS3ST3B1/CPNE8/DEPP1/CD28/ABTB2/DCLK1/BGN/ARHGAP25/CORO1A/CEMIP
BURTON_ADIPOGENESIS_9	BURTON_ADIPOGENESIS_9	31	-0.610766022670744	-1.59201906745902	0.0150220752691899	0.0596037180035601	0.0398405141622337	1529	tags=48%, list=22%, signal=38%	ACVR2A/CYTH3/FERMT2/AKAP12/CEBPD/ASAP1/CSRP1/CDKN2B/DOK1/CCN1/DNM1/CXCL12/CSF1/CDKN2A/C16orf89
NAGASHIMA_EGF_SIGNALING_UP	NAGASHIMA_EGF_SIGNALING_UP	18	-0.675101616435213	-1.58739844569739	0.0151402217656038	0.059970675027485	0.0400857967888601	1247	tags=72%, list=18%, signal=59%	EPHA2/ATF3/ETS2/DUSP1/DNAJB1/EGR1/AREG/CCN1/CCN2/EGR3/BHLHE40/DUSP5/DUSP2
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_DN	HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_DN	15	-0.705707708078708	-1.60823223861765	0.0151824192926338	0.0600360641064048	0.040129504373085	700	tags=53%, list=10%, signal=48%	CKS1B/CDK1/DPYSL2/CLEC2B/FHL2/CDH11/CAPG/CTHRC1
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	27	-0.64600885379573	-1.64121698081213	0.0153416602741807	0.0604611468140983	0.0404136395613458	1009	tags=70%, list=14%, signal=60%	AGRN/COL9A3/FGFR1/COL5A3/CACNB1/CACNB3/COL4A3/COL6A2/COL6A1/COL4A4/COL9A1/CACNA1H/COL5A2/COL4A1/CACNA1C/COL4A2/COL5A1/COL3A1/COL6A3
GROSS_HYPOXIA_VIA_ELK3_DN	GROSS_HYPOXIA_VIA_ELK3_DN	47	-0.547902397221742	-1.5260523750336	0.0153212518475488	0.0604611468140983	0.0404136395613458	1364	tags=45%, list=20%, signal=36%	KCTD11/AKAP12/CDC42EP3/ALDH1L2/DUSP4/FGD6/EGR1/CD93/CCN1/CEBPB/ETS1/ACSL4/CACNA1H/CCN2/ADM/CAVIN3/BHLHE40/DEPP1/DHRS9/DUSP2/C3
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN	PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN	32	-0.590051896030843	-1.54741277912552	0.0155291385754667	0.0610969643953967	0.0408386348502438	1154	tags=62%, list=17%, signal=52%	DDX3X/EIF4G3/EPC1/CLK1/CNOT6L/DNAJB6/ATP2B1-AS1/FBXW7/EIF1/DUSP10/CREM/CSGALNACT2/AMD1/DUSP4/BTG1/AREG/GATA3/CD6/CD69/DUSP2
MULLIGHAN_MLL_SIGNATURE_1_DN	MULLIGHAN_MLL_SIGNATURE_1_DN	70	-0.521990106645066	-1.52723215208773	0.0156924097759821	0.0616355657923869	0.0411986485759531	920	tags=34%, list=13%, signal=30%	CEP170/DNAJC12/EGFL7/BTN3A3/ATP2A3/DLC1/CAV1/DLEU1/ELMO1/AREG/CAVIN1/ABCB1/CD200/CLIP3/EGR3/ATP1B1/CA4/CD3D/PTPRCAP/FSCN1/BCAT1/FCER1A/CXCL2/CHI3L1
LEIN_NEURON_MARKERS	LEIN_NEURON_MARKERS	15	-0.703357019643809	-1.60287527158913	0.0158473312049786	0.0621396191711996	0.0415355696011802	1477	tags=73%, list=21%, signal=58%	CPLX1/CHN1/FAIM2/CYFIP2/BMERB1/SNAP25/EGR1/CLSTN3/CX3CL1/BEX1/CHGB
LEE_NEURAL_CREST_STEM_CELL_DN	LEE_NEURAL_CREST_STEM_CELL_DN	36	-0.585804496908497	-1.56003204462198	0.0158919972395656	0.0622103811538772	0.0415828685594909	1305	tags=39%, list=19%, signal=32%	COL4A6/ETV5/DGLUCY/CHRDL1/DTNA/EFEMP1/CREB5/AGPAT4/CAPN6/FJX1/ARL4C/CA2/ACKR3/BMP7
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_UP	64	-0.522545643812713	-1.51600851969543	0.0159594272198143	0.0623698685831203	0.0416894736740088	1651	tags=42%, list=24%, signal=33%	CRLF3/BARD1/CDCA5/E2F1/BUB1/CKS1B/ASPM/CENPU/CDC45/CDK1/CEP55/BLM/FGF2/CDC7/ASF1B/UHRF1/FBXO41/CDCA7/CENPW/LRRC8C/EIF5A2/FHL2/TUBB3/ARPC1B/FJX1/RELT/ETV1
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP	15	-0.703177407133959	-1.60246595392759	0.0160689686131048	0.0625886327480433	0.0418357007400834	1160	tags=53%, list=17%, signal=45%	CASP3/APCDD1/CSRP2/AREG/ANGPTL2/CYTIP/EVI2A/CAPG
WU_SILENCED_BY_METHYLATION_IN_BLADDER_CANCER	WU_SILENCED_BY_METHYLATION_IN_BLADDER_CANCER	15	-0.702925500782689	-1.60189188634892	0.0160689686131048	0.0625886327480433	0.0418357007400834	953	tags=60%, list=14%, signal=52%	LMO2/FCGRT/COL5A2/CNN1/CLIC2/FGL2/CX3CR1/COL6A3/ETV1
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN	ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_DN	35	-0.579513572603357	-1.53863528370312	0.0161162485286772	0.0626683407845568	0.0418889794492635	1124	tags=40%, list=16%, signal=34%	AKR1C1/AKR1C2/ARL4A/CLEC11A/LMO2/FAXDC2/ADGRE5/CTSD/ARHGEF2/CARD9/ADAM8/AIF1/ADAMTSL4/ESR1
REACTOME_METABOLISM_OF_CARBOHYDRATES	REACTOME_METABOLISM_OF_CARBOHYDRATES	65	-0.514948892066177	-1.49960123283561	0.0162447509361191	0.0630630945809141	0.04215284208638	1720	tags=45%, list=25%, signal=34%	FUT4/CHST14/EXT1/AGRN/CHPF2/ALDOA/ARSB/B4GALT5/DERA/ALDOC/CHST7/DCN/CSGALNACT2/ALDH1A1/DSE/ABCC5/PYGM/CHST3/CSPG4/HS3ST3B1/B3GNT7/BGN/CHST15/CHST9/CHST2/CHST11/ENO2/AKR1B1/CEMIP
IKEDA_MIR30_TARGETS_UP	IKEDA_MIR30_TARGETS_UP	40	-0.574578894301821	-1.56161767079984	0.0163226270360617	0.0632603306521994	0.0422846792729608	1190	tags=57%, list=17%, signal=48%	SEMA6D/CPEB2/CHD9/EPC2/ELL/ATP2B1/CPEB4/B4GALT5/ACVR1/CFL2/ASAP1/ARHGEF6/CCND2/ACTN1/ELMO1/ADGRL3/DTNA/CELF2/DPYSL2/GNAO1/CPNE8/BNC2/GFPT2
REACTOME_CYTOPROTECTION_BY_HMOX1	REACTOME_CYTOPROTECTION_BY_HMOX1	26	0.589760643995249	1.65426099809667	0.0167726561956791	0.0645761079560164	0.0431641754866691	491	tags=8%, list=7%, signal=7%	ALB/ABCC1
KIM_GERMINAL_CENTER_T_HELPER_UP	KIM_GERMINAL_CENTER_T_HELPER_UP	17	-0.704619622555756	-1.64332295049909	0.0167587088373865	0.0645761079560164	0.0431641754866691	1211	tags=41%, list=17%, signal=34%	BCL6/AP1S2/ETS1/EGR2/CD84/CHI3L2/CHGB
LI_PROSTATE_CANCER_EPIGENETIC	LI_PROSTATE_CANCER_EPIGENETIC	15	-0.698732618660325	-1.59233675732777	0.0167338811205904	0.0645761079560164	0.0431641754866691	908	tags=47%, list=13%, signal=41%	CAV1/CCND2/ABCB1/EDNRB/CDKN2A/CDH13/ESR1
AFFAR_YY1_TARGETS_DN	AFFAR_YY1_TARGETS_DN	61	-0.518113574192478	-1.49141376339492	0.0167219828562971	0.0645761079560164	0.0431641754866691	1155	tags=31%, list=17%, signal=26%	DKK3/KIF2C/UHRF1/CHRDL1/APCDD1/AURKB/EDNRA/COL15A1/FGF7/ANP32E/BIRC5/GZMH/CHST2/COL6A3/BCAT1/CRIP1/FCGR2B/APOC1/CCN5
DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN	DAVICIONI_TARGETS_OF_PAX_FOXO1_FUSIONS_DN	15	-0.698032074151013	-1.59074029146582	0.0169555187112873	0.0651727750465107	0.0435630016751219	1116	tags=73%, list=16%, signal=62%	EXPH5/FKBP10/DUSP4/ARHGEF6/ACTC1/EDNRA/ATP2B4/CCL4/CCL2/ARHGAP15/COL11A1
DARWICHE_SKIN_TUMOR_PROMOTER_UP	DARWICHE_SKIN_TUMOR_PROMOTER_UP	37	-0.585615953743491	-1.5708413650485	0.0171696974892741	0.0658876568677069	0.0440408453445384	1374	tags=43%, list=20%, signal=35%	CHPT1/ESD/ARAP1/CMPK2/ENG/CXCL16/APOD/ARHGAP4/ACTG2/ACTA2/CX3CL1/GNAO1/AXL/PTPRCAP/CD248/CHI3L1
KOBAYASHI_EGFR_SIGNALING_24HR_UP	KOBAYASHI_EGFR_SIGNALING_24HR_UP	33	-0.592748166367048	-1.56092439973617	0.0173325536985219	0.0664035704810585	0.044385694026931	1516	tags=52%, list=22%, signal=41%	ADCY9/ABHD4/CYP1B1/CEP68/CEBPD/BCL6/CTSH/ASS1/EDIL3/AOPEP/DRAM1/DPYD/CDK19/VAV3/CD74/AHNAK2/CCN5
GARY_CD5_TARGETS_UP	GARY_CD5_TARGETS_UP	124	-0.451026270096122	-1.4057867553687	0.0173777109616577	0.0664676113214307	0.0444285004170903	882	tags=21%, list=13%, signal=19%	BTG2/CARMIL2/ALOX5/AURKB/CEBPB/CD22/DOK3/CLEC2B/CD83/CCL4/CCL3/MARCHF1/CD72/DUSP5/CD69/EVI2A/ACKR3/CCR7/FGR/ENO2/CD48/CD37/CD74/BCL2A1/CD52/CHI3L2
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP	43	-0.559197582163077	-1.53945187809533	0.0175949406840902	0.0671885234946384	0.0449103749143272	1693	tags=63%, list=24%, signal=48%	CREBRF/DDX60L/BST2/DMXL2/AUTS2/DDX60/CCDC71L/APLF/BMP2K/BEND6/ALDH1A1/HLX/GLYATL2/CMPK2/CAV1/DST/CLSTN3/BISPR/CLEC2B/CTSG/ATP1B1/AHR/CD69/EVI2A/EPSTI1/ARHGAP22/CCL18
NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP	NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP	82	-0.485602154328429	-1.44481080541208	0.0179716748738258	0.068428219391436	0.0457390165425269	1480	tags=38%, list=21%, signal=30%	BACE1/ARAP3/CENPU/CTPS1/CDK1/AKAP12/KIF4A/CEP55/DKK3/CALD1/CAV1/CENPW/LRP4/CAV2/EFEMP1/FLI1/ETS1/CCDC80/CMTM7/CYGB/COL4A1/CMTM3/BIRC5/COL1A2/AXL/COL3A1/ADAM19/CDH11/C4orf48/ANO1/AMIGO2
RATTENBACHER_BOUND_BY_CELF1	RATTENBACHER_BOUND_BY_CELF1	103	-0.470789356203926	-1.43465290671244	0.0179781457879083	0.068428219391436	0.0457390165425269	1146	tags=24%, list=16%, signal=21%	ADRA2A/CFL2/ENPP1/CPAMD8/ARMCX1/FAM169A/FBXL2/CD93/AURKB/CELF2/COL6A1/BMP1/CYTOR/BOC/FGL2/ADAM28/CSF1R/MARCHF1/TRAF3IP3/CXCR4/CNTNAP1/CCR1/ADAMDEC1/SALL4/CLEC7A
KYNG_DNA_DAMAGE_BY_UV	KYNG_DNA_DAMAGE_BY_UV	17	-0.703117490935768	-1.6398196598061	0.0180905080058429	0.0685210975845297	0.0458010984912921	1135	tags=53%, list=16%, signal=44%	CRYAB/ADAMTS3/CEBPB/CNN1/ELF4/PTPRCAP/CD69/CD53/CSF2RB
BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	17	-0.703093299495123	-1.63976324021694	0.0180905080058429	0.0685210975845297	0.0458010984912921	1769	tags=71%, list=25%, signal=53%	CGAS/GCH1/APOL6/DDX60/CDK1/CD274/CD40/APOL1/APOBEC3G/MYO1G/CCL2/EPSTI1
RAO_BOUND_BY_SALL4_ISOFORM_A	RAO_BOUND_BY_SALL4_ISOFORM_A	42	-0.559642617539714	-1.53649466540525	0.0180767060964377	0.0685210975845297	0.0458010984912921	1558	tags=43%, list=22%, signal=34%	FAT1/ECHDC1/DDX60/ARMC3/APLF/DESI2/DNAJB4/ADAM20/CES1/ALDH1A1/SNAP25/ARX/CTF1/CDKN2A/ADAM19/ABCA1/CFTR/RBP4
HUANG_DASATINIB_SENSITIVITY_UP	HUANG_DASATINIB_SENSITIVITY_UP	28	-0.624341449142235	-1.59214459564374	0.0182011677068982	0.0688286875906489	0.0460066988196847	1181	tags=54%, list=17%, signal=45%	CDC42EP3/BTN3A3/AGPS/CALD1/ELK3/BTN3A2/CAV1/COTL1/CAV2/DPYD/CAVIN1/ANXA1/LAYN/COL5A1/EPHB2
ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF	ZWANG_CLASS_3_TRANSIENTLY_INDUCED_BY_EGF	67	-0.508589699076913	-1.48309314994728	0.0183133105731523	0.0691408833755364	0.0462153777579425	1842	tags=51%, list=26%, signal=38%	DBP/EMP1/B3GNT5/BTBD3/EPHA2/GPCPD1/ATF3/CAVIN2/CCDC71L/CEMIP2/FERMT2/ETS2/CEBPD/DUSP1/OCLNP1/ELF3/DLC1/BIRC3/FBXL2/ADAMTS9/ANO6/ETS1/PYGM/IL1B/ADM/SOCS3/BHLHE40/CRIP2/DUSP5/STX11/CLDN1/HRH1/CXCL1/CXCL2
MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED	MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED	128	-0.452358007225734	-1.41342429034091	0.0185070197622083	0.0697595244907754	0.0466288918966334	1476	tags=41%, list=21%, signal=33%	LTB4R2/AGBL2/FAR2/CDCP1/EMILIN3/ALDH1B1/ADORA2A/C1orf216/CLIC6/DKK3/CTSH/ATP2A3/AFAP1L1/EMID1/EVA1B/ASS1/CORIN/SYT16/CDKL1/EHBP1L1/CLDN5/BIRC3/DOC2B/CDO1/TNFRSF25/CXCL16/CAVIN1/ABCB1/AFAP1L2/DCDC2/CMTM7/ADGRE5/CDK18/FBXO17/DDIT4L/CYGB/GYPC/CCN2/DES/CAVIN3/CTSZ/CSPG4/IL27RA/ADCY7/CD83/CA4/CLDN11/CCN3/BCAT1/COL8A2/FABP3/CYBA/ANO1
WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING_PATHWAY	WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING_PATHWAY	70	-0.514910824816605	-1.5065196774939	0.0185805499372245	0.0699239053193135	0.0467387678732794	754	tags=39%, list=11%, signal=35%	COL4A6/COL5A3/CDKN1B/FGF10/FGF2/PPARGC1A/COL6A2/COL4A4/EFNA5/CREB5/COL5A2/EFNA3/FGF7/COL4A1/CSF1/COL4A2/F2R/COL5A1/COL1A2/COL3A1/CSF1R/CSF3R/PIK3CG/IL2RB/COMP/COL1A1/COL11A1
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP	GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP	34	-0.596227510316658	-1.57174770164739	0.0188537660529112	0.0708380245428511	0.0473497864655951	1738	tags=62%, list=25%, signal=47%	CDKN3/ASF1A/CENPF/CENPU/DLGAP5/CHEK1/SULT1A3/CD36/CDK1/CEP55/CASP3/GINS1/CLEC11A/DLC1/CTSL/CDC20/CCL3/CA2/CCL5/APOE/APOC1
RODRIGUES_THYROID_CARCINOMA_DN	RODRIGUES_THYROID_CARCINOMA_DN	27	-0.63701734060331	-1.61837360328272	0.0189389634835738	0.0710439127786709	0.0474874069605871	792	tags=30%, list=11%, signal=26%	AREG/CREB5/BNC2/COL8A1/F2RL2/CLDN1/CXCL1/AMIGO2
WP_VITAMIN_D_RECEPTOR_PATHWAY	WP_VITAMIN_D_RECEPTOR_PATHWAY	51	-0.540992721070995	-1.52246169791652	0.0189740790500551	0.0710615749038122	0.0474992127366427	1246	tags=49%, list=18%, signal=41%	CDKN1B/CDKN2D/CDKN2C/BCL6/EPHB4/CEACAM1/COLEC11/ALOX5/CDKN2B/ABCD1/ABCB1/EFNA5/CD40/ADGRE5/BMP6/CD200/ADAMTS5/DACT2/CDKN2A/CTLA4/LRRC25/CD14/SALL4/CST1/SULT1C2
CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP	CHEMNITZ_RESPONSE_TO_PROSTAGLANDIN_E2_UP	50	-0.549576275322895	-1.54354978061787	0.0191473306382274	0.0715956987224598	0.0478562335446391	1738	tags=54%, list=25%, signal=41%	CDKN3/CENPF/BARD1/DIPK1A/DNAJC18/BUB1/ASPM/IQGAP3/ARAP3/CENPU/DLGAP5/GTSE1/PRR11/CDC45/AFAP1L1/ASF1B/UHRF1/FEZ1/RFTN1/LRRC8C/AFAP1L2/DYSF/FBXO17/FAM171B/BIRC5/ADAM19/ANK2
WONG_ENDMETRIUM_CANCER_DN	WONG_ENDMETRIUM_CANCER_DN	20	-0.668008052191811	-1.60664494873108	0.0193570782411282	0.0722183613190967	0.0482724357352159	1245	tags=80%, list=18%, signal=66%	COX7A1/DCN/FBXO32/ECM2/CNRIP1/EFEMP1/EHD2/ADGRD1/ADAMTS5/FBN1/EDNRB/COL3A1/ATP8A2/CD248/GNLY/EMILIN1
HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP	HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP	69	-0.507436076211934	-1.48187957037807	0.0193756579148796	0.0722183613190967	0.0482724357352159	1399	tags=38%, list=20%, signal=30%	NMI/CASP4/CDCP1/ALDOC/ETS2/DUSP1/CFH/CYB5R2/CTSL/FGD6/ADGRE5/IL1B/ARHGEF2/CLEC2B/SOCS3/FHL2/C1S/EVI2B/C1R/CTSB/ADGRG6/EVI2A/ABCA1/GSDME/BCL2A1/CD68
GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_UP	GRAHAM_CML_QUIESCENT_VS_NORMAL_DIVIDING_UP	17	-0.699400444337966	-1.63115071590118	0.0194223084109245	0.0722769661725007	0.0483116085850015	617	tags=41%, list=9%, signal=38%	IL1B/CCL3/CCL5/CCL19/APOE/CXCL2/APOC1
CERVERA_SDHB_TARGETS_2	CERVERA_SDHB_TARGETS_2	32	-0.585222984519212	-1.53474894492275	0.0195889922676031	0.0727721243705228	0.0486425838640884	1559	tags=59%, list=22%, signal=46%	CCNE2/NMI/DDC/CDH6/DUSP1/CTSH/F5/FAT3/COL7A1/A2M/AREG/CCN1/CREB5/FILIP1L/HS3ST3B1/CFB/UBASH3B/GSDME/SULT1C2
BRUINS_UVC_RESPONSE_LATE	BRUINS_UVC_RESPONSE_LATE	345	-0.385246436616362	-1.28827279254146	0.019617645850847	0.0727721243705228	0.0486425838640884	1550	tags=26%, list=22%, signal=21%	DNTTIP1/CEP85L/ABHD6/CHAF1B/HAUS8/ECHDC1/BICC1/LTB4R2/NMI/CENPU/CPQ/ARSB/CHPT1/CRTAP/EPHA1/CDC45/FKBP7/ESD/FAM89A/CDK1/DUBR/BCL6/CCNH/EPS8/DAAM2/DKK3/CENPK/ACTB/ENPP1/ELK3/ASF1B/EVA1C/TSPAN5/FBLN5/CAV1/DNAJB1/CCND2/FGD6/COPZ2/CSRP1/ALOX5/DOK4/AREG/AIFM2/FAM83D/ABCD1/CTF1/RFTN1/COL6A1/ABCB1/ANXA6/C8orf88/CD40/ACSL4/CCDC80/COL5A2/ANXA1/CYGB/COL4A1/CNN1/CMTM3/CACNA1C/ACTA2/CXCL14/EFEMP2/AJUBA/COL4A2/ADGRA2/COL5A1/CYTIP/AHR/COL1A2/ANGPTL4/DNAJC15/ASPN/GZMH/COL6A3/DOCK2/ACTA1/CD8B/ANO1/COL1A1/CYP27A1/CPXM1/CTHRC1/COL11A1/CCL21/PTPRZ1
